gtinUPC,fdcID,publicationDate
92825100911,2316041,05/23/22
92825921042,2301304,05/23/22
93215806000,2303281,05/23/22
92825985143,2307013,05/23/22
93642620712,2306769,05/23/22
93922521074,2300260,05/23/22
93709355533,2300770,05/23/22
93709355540,2300772,05/23/22
93966002423,2303144,05/23/22
93966006179,2320177,06/21/22
93966006186,2320138,06/21/22
93966006131,2320180,06/21/22
93966006124,2320158,06/21/22
94262413432,2324841,06/21/22
94368999977,2299292,05/23/22
94454003038,2306030,05/23/22
94482603217,2311158,05/23/22
94776135783,2315387,05/23/22
94776189113,2302556,05/23/22
94776213399,2303715,05/23/22
94776217731,2308274,05/23/22
94776217779,2308273,05/23/22
94922475275,2305703,05/23/22
94922601988,2298318,05/23/22
94922786043,2316645,05/23/22
95225645693,2309390,05/23/22
95248654351,2310779,05/23/22
95248800383,2313314,05/23/22
95248803803,2304459,05/23/22
95248811785,2310836,05/23/22
95248663087,2310835,05/23/22
95248664466,2313315,05/23/22
95248848385,2305322,05/23/22
95248857240,2310838,05/23/22
95684303431,2302322,05/23/22
96086000461,2305743,05/23/22
95916078168,2314314,05/23/22
96619120468,2298330,05/23/22
96619415557,2316471,05/23/22
96938291023,2298513,05/23/22
96938266236,2328496,06/21/22
97110031208,2311377,05/23/22
96938221068,2306791,05/23/22
97137308000,2296067,05/23/22
97467820173,2313812,05/23/22
97553102329,2313184,05/23/22
97848706515,2298405,05/23/22
97923001658,2312718,05/23/22
98005202680,2311400,05/23/22
98308006107,2303805,05/23/22
98437241165,2295885,05/23/22
98308228295,2303055,05/23/22
98437260739,2310441,05/23/22
98487101068,2313259,05/23/22
98487953544,2313090,05/23/22
98487953643,2299605,05/23/22
98487954527,2295336,05/23/22
98487957832,2312486,05/23/22
98487958129,2313848,05/23/22
98487956514,2295934,05/23/22
98487955760,2313717,05/23/22
98487956392,2296568,05/23/22
98533340069,2313229,05/23/22
99482408428,2325045,06/21/22
99482402594,2311049,05/23/22
99482420321,2312912,05/23/22
99482430528,2301238,05/23/22
99482434564,2301237,05/23/22
99482438463,2299987,05/23/22
99482438159,2303049,05/23/22
99482442866,2312938,05/23/22
99482441593,2300231,05/23/22
99482443344,2312905,05/23/22
99482443016,2307227,05/23/22
99482443955,2308221,05/23/22
99482448066,2308210,05/23/22
99482448240,2296652,05/23/22
99482450557,2312907,05/23/22
99482450991,2305736,05/23/22
99482452636,2328210,06/21/22
99482455118,2308216,05/23/22
99482455842,2308203,05/23/22
99482456290,2296963,05/23/22
99482453640,2301220,05/23/22
99482463342,2315898,05/23/22
99482461850,2312903,05/23/22
99482463854,2301089,05/23/22
99482465360,2308204,05/23/22
99482465797,2321362,06/21/22
99482471828,2311266,05/23/22
99482472269,2328885,06/21/22
99482473730,2308431,05/23/22
99482474720,2328213,06/21/22
99482475024,2308430,05/23/22
99482478148,2308214,05/23/22
99482479688,2308227,05/23/22
99482481346,2308192,05/23/22
99482484255,2301132,05/23/22
99482486297,2308230,05/23/22
99482488765,2308195,05/23/22
99482490317,2310536,05/23/22
99482489021,2312917,05/23/22
99482497248,2308191,05/23/22
99482506094,2328243,06/21/22
99482508029,2304379,05/23/22
99482501211,2308396,05/23/22
99482505226,2309902,05/23/22
99482513498,2308394,05/23/22
99482513740,2329367,06/21/22
99482514266,2295866,05/23/22
99482514358,2309498,05/23/22
99482515898,2303249,05/23/22
99482516543,2307695,05/23/22
99482516581,2298143,05/23/22
99482516826,2309469,05/23/22
99482519698,2301598,05/23/22
99900314287,2296531,05/23/22
99900710607,2296772,05/23/22
99900535811,2296774,05/23/22
99900841578,2296778,05/23/22
99555068054,2296591,05/23/22
10642205008923,1462462,03/19/21
10736490604141,2318746,06/21/22
10736490614041,2317602,06/21/22
1076866948854,951047,06/26/20
1356336323634,989543,06/26/20
181314000662,2324076,06/21/22
182285001047,2309291,05/23/22
184706000769,2298369,05/23/22
184522000240,2313485,05/23/22
186435000003,2310513,05/23/22
186852001270,2296282,05/23/22
186852001539,2295440,05/23/22
190569123538,2309973,05/23/22
190646630201,2295634,05/23/22
190569504269,2304743,05/23/22
191414009106,2310961,05/23/22
191817360309,2311485,05/23/22
191817380505,2303346,05/23/22
191414004484,2302412,05/23/22
193908001801,2311499,05/23/22
193908000729,2308467,05/23/22
193908005311,2308859,05/23/22
193908005106,2297179,05/23/22
193968148096,2310170,05/23/22
193968319397,2309062,05/23/22
194283101957,2308418,05/23/22
194283102374,2311826,05/23/22
194283550335,2310276,05/23/22
194283552049,2305713,05/23/22
195893000081,2310815,05/23/22
195893527632,2310812,05/23/22
195602024711,2303987,05/23/22
196005117390,2301657,05/23/22
196005708345,2308100,05/23/22
20601416222,2310398,05/23/22
20810358030819,2318740,06/21/22
225623012432,955243,06/26/20
3005011,2309768,05/23/22
380001293503,2310560,05/23/22
4900004760,991555,06/26/20
492715501345,974533,06/26/20
492715501338,989343,06/26/20
5028217001530,969563,06/26/20
601754191015,2323845,06/21/22
601754191800,2311541,05/23/22
601754191947,2311176,05/23/22
602050010789,2316118,05/23/22
602464641951,2307053,05/23/22
602573168714,2313070,05/23/22
602652170560,2303605,05/23/22
602652170782,2316320,05/23/22
602652199356,2314478,05/23/22
602652289361,2308831,05/23/22
602652402104,2309530,05/23/22
602652418839,2330552,06/21/22
602652416385,2307594,05/23/22
603430735261,2306720,05/23/22
603346000095,2316259,05/23/22
603430735667,2309340,05/23/22
603430735643,2309341,05/23/22
603803669278,2311912,05/23/22
604262710051,2301086,05/23/22
604262013282,2299208,05/23/22
604215903516,2297069,05/23/22
604485126080,2308267,05/23/22
604722010370,2315026,05/23/22
604580011540,2301538,05/23/22
604580010352,2311913,05/23/22
604867999967,2312943,05/23/22
604485505045,2308271,05/23/22
605021299183,2327353,06/21/22
605388187185,2304538,05/23/22
605100003151,2303606,05/23/22
604485527115,2311707,05/23/22
605388187789,2306695,05/23/22
605388187666,2324215,06/21/22
606274327319,2304914,05/23/22
606541922407,2300459,05/23/22
609454652058,2312981,05/23/22
609454653864,2300200,05/23/22
609454664723,2312980,05/23/22
611247373972,2302282,05/23/22
611508176120,2311706,05/23/22
612322000905,2307050,05/23/22
613008725914,2304897,05/23/22
612832111771,2304662,05/23/22
613008720858,2330205,06/21/22
613008719883,2315383,05/23/22
613008745127,2299437,05/23/22
613008751937,2314068,05/23/22
613008759476,2330198,06/21/22
613008759506,2329442,06/21/22
615433350020,2313071,05/23/22
615433180139,2300654,05/23/22
616029067636,2314361,05/23/22
616312106493,2298847,05/23/22
616720800037,2306564,05/23/22
616909688739,2306977,05/23/22
617115002463,2321993,06/21/22
617389840860,2298808,05/23/22
618528914527,2298765,05/23/22
618528914596,2303709,05/23/22
618645438470,2298412,05/23/22
618930492910,2297785,05/23/22
618930492989,2297786,05/23/22
619360090806,2303625,05/23/22
619360091162,2303623,05/23/22
619360091285,2303624,05/23/22
619360090035,2303626,05/23/22
623436123459,1013699,06/26/20
626425100912,981705,06/26/20
62417808,989279,06/26/20
629014011699,1015105,06/26/20
629014014829,1051111,06/26/20
630855122024,2314008,05/23/22
631723202121,2322901,06/21/22
631723203890,2300754,05/23/22
631723181006,2310781,05/23/22
632210019277,2315562,05/23/22
631782001710,2316314,05/23/22
632687584810,2305689,05/23/22
633625100123,2298129,05/23/22
634418524805,2325850,06/21/22
634608004926,2304437,05/23/22
635104181340,2316751,05/23/22
635519125038,2307118,05/23/22
635104180039,2296566,05/23/22
636289118848,2311909,05/23/22
636339806039,2310618,05/23/22
636284003644,2299752,05/23/22
636289118169,2311910,05/23/22
636284002234,2301892,05/23/22
636711609326,2303215,05/23/22
636910200577,2298049,05/23/22
637480021647,2296194,05/23/22
637480030526,2304481,05/23/22
637480045872,2296191,05/23/22
637776431150,2316621,05/23/22
637480591485,2297347,05/23/22
637910729006,2301870,05/23/22
638031442157,2301669,05/23/22
638031612208,2307999,05/23/22
638102566935,1837744,06/17/21
638170702341,2314975,05/23/22
638564909073,2302841,05/23/22
638590521096,2314997,05/23/22
639277337177,2316657,05/23/22
639277356093,2316658,05/23/22
639713215144,2298037,05/23/22
640855766036,2315827,05/23/22
641227401401,2315776,05/23/22
641908260013,2310523,05/23/22
642524124642,2307997,05/23/22
643843800736,2306204,05/23/22
643843715498,2314378,05/23/22
644209303786,2304046,05/23/22
644209004140,2311214,05/23/22
644209004232,2330413,06/21/22
644209303809,2312889,05/23/22
644209425167,2299619,05/23/22
644209419005,2314117,05/23/22
644209425549,2295686,05/23/22
644209471034,2310572,05/23/22
644209471041,2310570,05/23/22
644216527205,2295786,05/23/22
644225727382,2308189,05/23/22
644824121147,2295895,05/23/22
644823006858,2309649,05/23/22
644225770029,2323761,06/21/22
644225730115,2323739,06/21/22
647016716183,2298032,05/23/22
647086091043,2299656,05/23/22
648649256626,2314159,05/23/22
649619328909,2313448,05/23/22
649241929147,2314002,05/23/22
651433261706,2304005,05/23/22
651433262161,2304180,05/23/22
651433262215,2310053,05/23/22
651433406060,2298232,05/23/22
651433261300,2304176,05/23/22
651433997148,2303338,05/23/22
651433601137,2312841,05/23/22
651433605555,2311753,05/23/22
651433601199,2312835,05/23/22
651433605005,2312839,05/23/22
651433409061,2306953,05/23/22
651433406435,2303330,05/23/22
652671533358,2311369,05/23/22
652729121247,2314011,05/23/22
653476951224,2311602,05/23/22
653476951422,2311600,05/23/22
654448010512,2301230,05/23/22
654496700007,2296215,05/23/22
654773009595,2307319,05/23/22
654858705190,2325744,06/21/22
654871180028,2300515,05/23/22
654954221785,2315320,05/23/22
655809101245,2301320,05/23/22
655956008503,2312406,05/23/22
656133009528,2308953,05/23/22
656750178942,2297957,05/23/22
656750178959,2297963,05/23/22
656750179529,2297973,05/23/22
656750179673,2297950,05/23/22
657082027045,2296981,05/23/22
657082029056,2296982,05/23/22
658010122061,2304465,05/23/22
658010122085,2304464,05/23/22
658010123150,2299691,05/23/22
658141110029,2297964,05/23/22
658686600504,2313112,05/23/22
658533139218,2303561,05/23/22
658564983378,2316673,05/23/22
658882070699,2295657,05/23/22
658882079463,2310699,05/23/22
659440019341,2297953,05/23/22
659434008337,2298341,05/23/22
659434008375,2298319,05/23/22
659422223094,2315576,05/23/22
660645022500,2313911,05/23/22
660645053962,2312455,05/23/22
660726504277,2329957,06/21/22
660726504208,2313333,05/23/22
660726503584,2330069,06/21/22
660726595107,2329958,06/21/22
660726595206,2329942,06/21/22
660726860793,2329938,06/21/22
659422219233,2315955,05/23/22
661799114707,2314320,05/23/22
662187769578,2313543,05/23/22
664150080215,2305182,05/23/22
664150080222,2305174,05/23/22
664150080291,2303755,05/23/22
664150080307,2303758,05/23/22
664150080321,2303756,05/23/22
664150160009,2305180,05/23/22
664150250144,2305178,05/23/22
664150250182,2305170,05/23/22
664150250199,2305172,05/23/22
664150250212,2305176,05/23/22
6640802641465,989037,06/26/20
664150292311,2303759,05/23/22
664150270005,2310552,05/23/22
664150290553,2304733,05/23/22
664150292564,2310801,05/23/22
665288000090,2295656,05/23/22
665106043247,2301865,05/23/22
665719126641,2306594,05/23/22
666618000377,2300256,05/23/22
667630128001,2296903,05/23/22
669556063268,2312715,05/23/22
670541299852,2298345,05/23/22
670433091304,2308702,05/23/22
670433091335,2308704,05/23/22
671372200031,2300620,05/23/22
670739281454,2306844,05/23/22
671521471411,2314058,05/23/22
674806008586,2310285,05/23/22
678044005338,2309473,05/23/22
678523040386,2305922,05/23/22
678523040102,2330420,06/21/22
678108107855,2315374,05/23/22
680193669897,2312073,05/23/22
681131056298,2302297,05/23/22
681131074926,2299601,05/23/22
681131079907,2299768,05/23/22
681131080095,2299727,05/23/22
681131091435,2309525,05/23/22
681131074940,2299517,05/23/22
681131093101,2320748,06/21/22
681131101523,2299772,05/23/22
681131138475,2315635,05/23/22
681131165686,2314182,05/23/22
681131166249,2316732,05/23/22
681131160742,2299331,05/23/22
681131181006,2315070,05/23/22
681131221337,2302532,05/23/22
681131221573,2302445,05/23/22
681131221801,2302243,05/23/22
681131228466,2314297,05/23/22
681131240567,2307343,05/23/22
681131278003,2302729,05/23/22
681131278102,2302458,05/23/22
681131248198,2314257,05/23/22
681131286473,2299730,05/23/22
681131288439,2307683,05/23/22
681131296403,2296969,05/23/22
681131305136,2298623,05/23/22
681131305150,2329974,06/21/22
681131328982,2301008,05/23/22
681131282673,2305878,05/23/22
681131284820,2299472,05/23/22
681131348447,2295695,05/23/22
681131348508,2304579,05/23/22
681131381710,2312492,05/23/22
681131395519,2312555,05/23/22
681131387484,2309438,05/23/22
681131403788,2312412,05/23/22
681131437141,2302183,05/23/22
681131437318,2306686,05/23/22
681131437813,2306396,05/23/22
681170001402,2303258,05/23/22
681170228205,2312141,05/23/22
681170228250,2312225,05/23/22
681131404266,2310892,05/23/22
681131411585,2306304,05/23/22
681131411561,2309754,05/23/22
681366196622,2315370,05/23/22
681170226119,2322680,06/21/22
683221250876,2311204,05/23/22
684678506042,2302299,05/23/22
683828657238,2309896,05/23/22
683828657382,2309803,05/23/22
686151200843,2305909,05/23/22
686207803028,2315857,05/23/22
686207804063,2296195,05/23/22
686352601180,2306612,05/23/22
683983939811,2295762,05/23/22
686700030471,2330071,06/21/22
687080810042,2313536,05/23/22
687415031074,2311546,05/23/22
687456221038,2298194,05/23/22
687748231004,2301684,05/23/22
688267001543,2295252,05/23/22
687965437456,2306231,05/23/22
688267029110,2302974,05/23/22
688267072222,2302823,05/23/22
688267072192,2302820,05/23/22
688267075360,2302635,05/23/22
688267081668,2314419,05/23/22
688267125638,2315589,05/23/22
688267134449,2302973,05/23/22
688267142574,2314274,05/23/22
688267145865,2301390,05/23/22
688267163814,2315348,05/23/22
688267173004,2312023,05/23/22
68826717588,2316547,05/23/22
688267194184,2302871,05/23/22
688267195709,2315735,05/23/22
688267187506,2316585,05/23/22
688267196966,2316016,05/23/22
688267526756,2302764,05/23/22
688267526831,2302452,05/23/22
688267197017,2315319,05/23/22
688267528828,2302240,05/23/22
688267529627,2312022,05/23/22
688267532306,2301948,05/23/22
688267533389,2298763,05/23/22
688267546921,2295325,05/23/22
688267548376,2309885,05/23/22
688267551550,2313574,05/23/22
688267550096,2309028,05/23/22
688267549892,2311286,05/23/22
688267559006,2312717,05/23/22
688267565854,2309565,05/23/22
688267565656,2309392,05/23/22
688267568671,2295447,05/23/22
688267561375,2307936,05/23/22
688267563027,2306566,05/23/22
688267572487,2304235,05/23/22
688267571138,2300630,05/23/22
688267574092,2304133,05/23/22
688559934955,2312020,05/23/22
688962003019,2300082,05/23/22
689076254335,2314050,05/23/22
689544080275,2306021,05/23/22
689544080268,2330691,06/21/22
689544088127,2297479,05/23/22
691355898680,2301232,05/23/22
691535203020,2329157,06/21/22
691424225713,2315923,05/23/22
691535209022,2329156,06/21/22
691535707016,2299477,05/23/22
691535703018,2299478,05/23/22
691424922001,2296656,05/23/22
692243700252,2302272,05/23/22
692243700276,2302330,05/23/22
691424225720,2315856,05/23/22
692752223297,2316610,05/23/22
694022011597,2301706,05/23/22
694022317071,2301897,05/23/22
694022320552,2314414,05/23/22
695119120390,2313438,05/23/22
696859021466,2316632,05/23/22
697068520337,2308094,05/23/22
697658691560,2302316,05/23/22
697941812696,2309572,05/23/22
697941860543,2316249,05/23/22
698997806875,2330419,06/21/22
698997809821,2321804,06/21/22
698997809944,2330418,06/21/22
698997810223,2330279,06/21/22
698997810285,2330416,06/21/22
698997810322,2308367,05/23/22
699632003383,2314736,05/23/22
698997809043,2328948,06/21/22
698997809166,2328949,06/21/22
701750686079,2302402,05/23/22
702443915698,2307052,05/23/22
704863028040,2315970,05/23/22
705044025179,2310664,05/23/22
705016355143,2323282,06/21/22
704907547230,2310624,05/23/22
705599013119,2330560,06/21/22
705599012808,2322123,06/21/22
705641996766,2298331,05/23/22
705599016837,2303138,05/23/22
705599015748,2303119,05/23/22
706173015017,2302027,05/23/22
706129026753,2295233,05/23/22
706780795012,2304322,05/23/22
707037025630,2297939,05/23/22
706245186805,2295665,05/23/22
708152338872,2312294,05/23/22
708586300537,2305552,05/23/22
708615110793,2297092,05/23/22
708615701229,2297229,05/23/22
708615701380,2297231,05/23/22
708615701502,2297230,05/23/22
708820008892,2305595,05/23/22
708411000595,2316366,05/23/22
708820068209,2299224,05/23/22
708820358973,2307101,05/23/22
708820417755,2320113,06/21/22
708820672796,2301580,05/23/22
708820671973,2301596,05/23/22
708820672659,2301590,05/23/22
708820672000,2301566,05/23/22
708820671980,2301568,05/23/22
708820672697,2301594,05/23/22
708820673144,2302351,05/23/22
708820673182,2301582,05/23/22
708820672666,2301584,05/23/22
708820673151,2301586,05/23/22
708820672703,2301588,05/23/22
708820687547,2301570,05/23/22
708820687646,2301574,05/23/22
708820687691,2302357,05/23/22
708820687707,2302363,05/23/22
708820688094,2302353,05/23/22
708820719057,2316262,05/23/22
708820687264,2302359,05/23/22
708820687271,2301576,05/23/22
708820687301,2302365,05/23/22
708820687295,2301572,05/23/22
708820841635,2310565,05/23/22
708820935389,2308669,05/23/22
708820935426,2308667,05/23/22
708820948396,2316801,05/23/22
708820974494,2310563,05/23/22
708820966024,2315725,05/23/22
708875005297,2316348,05/23/22
709275460150,2306208,05/23/22
709317923438,2309889,05/23/22
709081067031,2298336,05/23/22
708971931391,2302067,05/23/22
709351302909,2301882,05/23/22
709351303517,2310639,05/23/22
709351000522,2316077,05/23/22
709351891403,2316074,05/23/22
709351891427,2316076,05/23/22
709355468137,2305665,05/23/22
709355468700,2305667,05/23/22
709355236514,2305661,05/23/22
709355468175,2305663,05/23/22
709434803279,2296846,05/23/22
710069005501,2304795,05/23/22
710069013353,2299275,05/23/22
710069116269,2299256,05/23/22
710069304208,2299119,05/23/22
710069804005,2307443,05/23/22
710069139206,2299173,05/23/22
710069138407,2299148,05/23/22
710456038006,2298362,05/23/22
711381000663,2314597,05/23/22
710178744216,2313810,05/23/22
710069312111,2299341,05/23/22
711464506518,2311846,05/23/22
711526123479,2316502,05/23/22
711464506785,2330605,06/21/22
711464506761,2330604,06/21/22
711464506747,2310810,05/23/22
711535503873,2301957,05/23/22
711535507949,2302822,05/23/22
711535508793,2316335,05/23/22
711535508953,2299629,05/23/22
711535511588,2315816,05/23/22
711535515296,2310021,05/23/22
711535515319,2306088,05/23/22
711535515326,2310921,05/23/22
711535513957,2300439,05/23/22
711565210628,2311227,05/23/22
711747018769,2305083,05/23/22
712146000324,2301168,05/23/22
712199077649,2330095,06/21/22
713733081818,2300900,05/23/22
713733272636,2328777,06/21/22
713733467032,2316493,05/23/22
713733533584,2298818,05/23/22
713733593748,2316003,05/23/22
713733641289,2300658,05/23/22
713733672023,2300521,05/23/22
713733898348,2316764,05/23/22
713733902311,2302721,05/23/22
713757773829,2296710,05/23/22
713757751230,2300479,05/23/22
714834002207,2301858,05/23/22
715166162096,2330501,06/21/22
715166104010,2328962,06/21/22
716184110472,2297161,05/23/22
716055080019,2312564,05/23/22
716055046350,2309500,05/23/22
716641011038,2297958,05/23/22
71754410841,2295603,05/23/22
717544203704,2316245,05/23/22
716815000837,2303232,05/23/22
716641011939,2295658,05/23/22
717544108276,2315350,05/23/22
717544209065,2308873,05/23/22
717544208891,2302774,05/23/22
717604041048,2313446,05/23/22
71754410004,2316461,05/23/22
717854042000,2297468,05/23/22
717887650944,2314681,05/23/22
718442447719,2305399,05/23/22
718813477420,2310376,05/23/22
718531001341,2311131,05/23/22
718531001204,2311174,05/23/22
719283144072,2315269,05/23/22
719283460561,2314300,05/23/22
719283494276,2302701,05/23/22
719283642615,2300163,05/23/22
719283835420,2298161,05/23/22
719283837233,2313938,05/23/22
719375001115,2316296,05/23/22
719375000347,2316298,05/23/22
720260121955,2299258,05/23/22
720464060333,2329981,06/21/22
720379531386,2299713,05/23/22
720579728500,2316414,05/23/22
721361837264,2306272,05/23/22
721134300056,2300059,05/23/22
721782954366,2311827,05/23/22
722301769867,2310839,05/23/22
722515252148,2308998,05/23/22
722776001509,2310549,05/23/22
722776003992,2298075,05/23/22
722864077003,2315228,05/23/22
724235026429,2301887,05/23/22
724500371094,2311911,05/23/22
724869006118,2306944,05/23/22
7232462958626,774266,02/27/20
725341431169,2301061,05/23/22
725342129423,2311146,05/23/22
725439203630,2304229,05/23/22
725439803687,2308239,05/23/22
725439803588,2328717,06/21/22
725439803861,2304347,05/23/22
725439804905,2297943,05/23/22
725439805162,2299009,05/23/22
725439805131,2301525,05/23/22
725439805025,2309308,05/23/22
725439800693,2296950,05/23/22
725439946223,2316392,05/23/22
725439981507,2315001,05/23/22
725439989497,2314205,05/23/22
725439993586,2315983,05/23/22
725677210735,2314621,05/23/22
725677225425,2298321,05/23/22
726191144605,2313572,05/23/22
726984610034,2305626,05/23/22
727242008068,2306062,05/23/22
727915126549,2298922,05/23/22
728119430036,2300074,05/23/22
728229016151,2309352,05/23/22
728795345563,2315902,05/23/22
728920100074,2316177,05/23/22
729776455554,2315369,05/23/22
729955561908,2308091,05/23/22
729955562035,2299265,05/23/22
729955563766,2307300,05/23/22
729955564411,2307039,05/23/22
729955568358,2304800,05/23/22
729955568389,2307301,05/23/22
729955572218,2312147,05/23/22
730742112067,2298410,05/23/22
731493020205,2315243,05/23/22
731493070101,2309778,05/23/22
731789038075,2299634,05/23/22
732313000483,2312768,05/23/22
732313474819,2300389,05/23/22
732346427325,2314635,05/23/22
732346478686,2295419,05/23/22
732577461839,2301212,05/23/22
732577571194,2303657,05/23/22
732577453506,2299748,05/23/22
732869912056,2302346,05/23/22
733147219256,2315284,05/23/22
733147220740,2302683,05/23/22
733147225202,2302345,05/23/22
733147803486,2298309,05/23/22
733147803745,2298528,05/23/22
733147891568,2298337,05/23/22
733147891834,2298334,05/23/22
733147891933,2295422,05/23/22
733600185906,2305090,05/23/22
733707919527,2310152,05/23/22
733739020932,2323865,06/21/22
733739021427,2323876,06/21/22
733739021434,2323871,06/21/22
733739022189,2323909,06/21/22
733739022219,2323907,06/21/22
733739022639,2311571,05/23/22
733739042293,2323961,06/21/22
733739061034,2311576,05/23/22
733739069337,2311586,05/23/22
733739070197,2311575,05/23/22
733739070739,2311577,05/23/22
733739071309,2311589,05/23/22
734865106286,2307232,05/23/22
734865106156,2307231,05/23/22
734865102196,2330619,06/21/22
734865102073,2330620,06/21/22
735424574843,2311156,05/23/22
735987000278,2314614,05/23/22
736211341877,2315082,05/23/22
736436303537,2299821,05/23/22
736436203233,2297424,05/23/22
736613750956,2303010,05/23/22
737539190017,2299961,05/23/22
737539191205,2299962,05/23/22
737094219949,2316684,05/23/22
737208402403,2315367,05/23/22
737880061301,2330706,06/21/22
738464977513,2311090,05/23/22
738960197217,2313582,05/23/22
739040099902,2302270,05/23/22
739063040707,2301311,05/23/22
739360543321,2316517,05/23/22
739223006659,2299056,05/23/22
739263120049,2306266,05/23/22
739446402382,2323548,06/21/22
740312212004,2299334,05/23/22
740312317037,2312144,05/23/22
741643036390,2313934,05/23/22
741643036406,2313937,05/23/22
741643047389,2302800,05/23/22
741643046658,2302847,05/23/22
741643047983,2301998,05/23/22
741643051720,2313807,05/23/22
741890124000,2305985,05/23/22
742365006791,2297393,05/23/22
742392701294,2316592,05/23/22
742392931080,2302448,05/23/22
742392000595,2298407,05/23/22
742676409137,662860,12/06/19
742676409113,651636,12/06/19
743031851004,2316565,05/23/22
742753345006,2316769,05/23/22
743709005111,2308340,05/23/22
744473912100,2297838,05/23/22
745042525110,2316261,05/23/22
745558095220,2297936,05/23/22
745367399236,2295919,05/23/22
745367392251,2301235,05/23/22
745558095572,2297934,05/23/22
746888911068,2301357,05/23/22
747479000055,2298435,05/23/22
747479001564,2308080,05/23/22
747599306853,2299250,05/23/22
747599311970,2330518,06/21/22
747599404061,2301217,05/23/22
747599404375,2330231,06/21/22
747599408359,2295222,05/23/22
747599411052,2299062,05/23/22
747599411359,2299896,05/23/22
747599414282,2330230,06/21/22
747599403019,2316044,05/23/22
747599416774,2306237,05/23/22
747599418716,2306145,05/23/22
747599418754,2306143,05/23/22
747599420122,2330517,06/21/22
747599700910,2314519,05/23/22
748162622097,2302256,05/23/22
748252550118,2295374,05/23/22
748386796062,2309807,05/23/22
748924608802,2299747,05/23/22
748935200095,2313206,05/23/22
748927060713,2323292,06/21/22
748924526007,2311365,05/23/22
749410040861,2315283,05/23/22
749512223506,2313338,05/23/22
749512280110,2313337,05/23/22
749650450017,2295341,05/23/22
749531979279,2309742,05/23/22
75004699,979713,06/26/20
749826126067,2316606,05/23/22
749826140278,2316604,05/23/22
750307090777,2297583,05/23/22
750307090760,2297589,05/23/22
750630280128,2304829,05/23/22
751570912957,2301063,05/23/22
751217960013,2300481,05/23/22
751217960761,2300715,05/23/22
751884914111,2306892,05/23/22
752202385408,2313806,05/23/22
752109001104,2301039,05/23/22
752830900622,2311661,05/23/22
753182272948,2311283,05/23/22
753182820460,2313805,05/23/22
753519463186,2307688,05/23/22
753519469140,2301062,05/23/22
753519470559,2314162,05/23/22
753519475035,2306608,05/23/22
753656714738,2315580,05/23/22
753695110706,2299285,05/23/22
753695261422,2300345,05/23/22
754495794882,2313036,05/23/22
755046610163,2324392,06/21/22
755440010460,2300410,05/23/22
755749126916,2300629,05/23/22
755795391047,2308719,05/23/22
755795656016,2314953,05/23/22
755795375511,2299749,05/23/22
756756998930,2298919,05/23/22
756781002473,2296556,05/23/22
756869177154,2310857,05/23/22
756963161042,2297940,05/23/22
758475284226,2297941,05/23/22
758843916148,2298234,05/23/22
758940500424,2316032,05/23/22
758940601640,2314325,05/23/22
758940701050,2301406,05/23/22
759313814179,2304848,05/23/22
760263811101,2296268,05/23/22
760366000693,2295676,05/23/22
76033561719,2297397,05/23/22
760354959422,2330112,06/21/22
760354959408,2330111,06/21/22
760672638948,2302066,05/23/22
760488742921,2302612,05/23/22
760680971587,2296660,05/23/22
760672638658,2301983,05/23/22
761088802749,2308995,05/23/22
761088802978,2315207,05/23/22
761956413299,2307293,05/23/22
762111009371,2298377,05/23/22
762111272607,2295840,05/23/22
763027703063,2314862,05/23/22
763441400340,2304087,05/23/22
763441401286,2304089,05/23/22
765453995609,2306782,05/23/22
765888123707,2298349,05/23/22
766375072645,2302966,05/23/22
766375241850,2298243,05/23/22
766375753155,2298310,05/23/22
766626410059,2308949,05/23/22
766684071285,2301302,05/23/22
767301141008,2313412,05/23/22
767778006015,2312738,05/23/22
768395516000,2298814,05/23/22
768395526269,2301196,05/23/22
768395538583,2296816,05/23/22
768395531898,2296814,05/23/22
768395544577,2313930,05/23/22
768395547875,2309996,05/23/22
768395541590,2310004,05/23/22
768395549572,2312342,05/23/22
768395549657,2310794,05/23/22
768395550936,2304075,05/23/22
768395551360,2304077,05/23/22
768395552701,2295661,05/23/22
768395552725,2295660,05/23/22
768395552749,2313556,05/23/22
768395552961,2298308,05/23/22
768395546878,2312449,05/23/22
768395554613,2310938,05/23/22
768395554699,2311721,05/23/22
768395554712,2311722,05/23/22
768395554934,2311717,05/23/22
768395555191,2304905,05/23/22
768395555214,2304911,05/23/22
768395554408,2305837,05/23/22
768395554361,2310934,05/23/22
769933857319,2315038,05/23/22
780993520012,2297799,05/23/22
780994822696,2301188,05/23/22
780994826519,2301925,05/23/22
780994822795,2301269,05/23/22
780994823310,2301270,05/23/22
780994838727,2310338,05/23/22
780994838970,2304045,05/23/22
780994841420,2312133,05/23/22
780994838956,2302269,05/23/22
781138779135,2298072,05/23/22
781138911405,2295863,05/23/22
781138911504,2295864,05/23/22
781198081605,2314156,05/23/22
781421002339,2302545,05/23/22
781138801157,2314686,05/23/22
781138771030,2314489,05/23/22
782253010523,2305622,05/23/22
782733000204,2299493,05/23/22
783919128613,2299806,05/23/22
783919135130,2316150,05/23/22
783919420113,2299807,05/23/22
784672527316,2305651,05/23/22
783987851093,2311277,05/23/22
784830000828,2295703,05/23/22
784830100528,2295684,05/23/22
785357022867,2295537,05/23/22
