Forest,Site_Year_Code,Community,Harvest_Survey_Year,Habitat,Lowest_Common_Taxon_Name,Percapita_Pounds_Harvested_sum,Community_Population_2020,est_total_lbs_2020,est_total_kgs_2020,Group,Food Category,Cost_per_lb,total_cost_est_2020,total_cost_est_2020_mil,servings,servigs_percapita
Tongass,Metlakatla_1987,Metlakatla,1987,Freshwater_Anadromous,Dolly Varden,1.86,1454,2704.44,1226.71,Char,Pacific Salmon,11.99,32426.24,0.03,8178.09,5.624545388
Tongass,Metlakatla_1987,Metlakatla,1987,Terrestrial,Duck,0.60,1454,872.40,395.71,Birds/Eggs,Duck,16.00,13958.40,0.01,2638.09,1.81436948
Tongass,Metlakatla_1987,Metlakatla,1987,Nearshore,Dungeness Crab,3.01,1454,4376.54,1985.17,Nearshore Crab,Crab,30.00,131291.82,0.13,13234.43,9.102086891
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,Flounder,0.06,1454,87.24,39.57,Non-Halibut Fish,Halibut,27.99,2441.56,0.00,263.81,0.181436948
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,Gadiformes,2.17,1454,3155.18,1431.17,Non-Halibut Fish,Pacific Cod,8.79,27734.03,0.03,9541.10,6.561969619
Tongass,Metlakatla_1987,Metlakatla,1987,Terrestrial,Geese,0.57,1454,828.78,375.93,Birds/Eggs,Duck,16.00,13260.48,0.01,2506.19,1.723651006
Tongass,Metlakatla_1987,Metlakatla,1987,Terrestrial,Goat,0.08,1454,116.32,52.76,Other Large Land Mammals,Venison,25.00,2907.77,0.00,351.75,0.241915931
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,Halibut,8.00,1454,11632.00,5276.19,Halibut,Halibut,27.99,325540.91,0.33,35174.58,24.19159307
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,Herring,0.64,1454,930.56,422.09,Non-Halibut Fish,Herring,9.32,8672.82,0.01,2813.97,1.935327445
Tongass,Metlakatla_1987,Metlakatla,1987,Nearshore,Herring Roe,1.59,1454,2311.86,1048.64,Herring Roe,Herring,9.32,21546.54,0.02,6990.95,4.808079122
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,King Crab,0.10,1454,145.40,65.95,Offshore Crab,Crab,30.00,4361.85,0.00,439.68,0.302394913
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,Octopus,1.86,1454,2704.44,1226.71,Marine Invertebrates,Octopus,32.38,87567.19,0.09,8178.09,5.624545388
Tongass,Metlakatla_1987,Metlakatla,1987,Freshwater_Anadromous,Pink Salmon,1.84,1454,2675.36,1213.52,Salmon,Pacific Salmon,11.99,32077.57,0.03,8090.15,5.564066405
Tongass,Metlakatla_1987,Metlakatla,1987,Terrestrial,Plants/Greens,0.03,1454,43.62,19.79,Plants/Greens,Spinach,14.40,628.13,0.00,131.90,0.090718474
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,Rockfish,3.03,1454,4405.62,1998.36,Non-Halibut Fish,Rockfish,8.79,38725.40,0.04,13322.37,9.162565874
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,Scallop,0.05,1454,72.70,32.98,Marine Invertebrates,Scallop,11.19,813.51,0.00,219.84,0.151197457
Tongass,Metlakatla_1987,Metlakatla,1987,Nearshore,Sea Cucumber,1.01,1454,1468.54,666.12,Nearshore Invertebrates,Scallop,11.19,16432.96,0.02,4440.79,3.054188625
Tongass,Metlakatla_1987,Metlakatla,1987,Nearshore,Sea Urchin,0.31,1454,450.74,204.45,Nearshore Invertebrates,Scallop,11.19,5043.78,0.01,1363.01,0.937424231
Tongass,Metlakatla_1987,Metlakatla,1987,Terrestrial,Seabirds and Loons,0.01,1454,14.54,6.60,Birds/Eggs,Duck,16.00,232.64,0.00,43.97,0.030239491
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,Seal,0.84,1454,1221.36,554.00,Marine Mammals,Halibut,27.99,34181.80,0.03,3693.33,2.540117272
Tongass,Metlakatla_1987,Metlakatla,1987,Nearshore,Seaweed/Kelp,3.09,1454,4492.86,2037.93,Seaweed/Kelp,Seaweed,130.88,588025.52,0.59,13586.18,9.344002822
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,Shrimp,0.18,1454,261.72,118.71,Marine Invertebrates,Shrimp,7.99,2091.14,0.00,791.43,0.544310844
Tongass,Metlakatla_1987,Metlakatla,1987,Freshwater_Anadromous,Sockeye Salmon,2.23,1454,3242.42,1470.74,Salmon,Pacific Salmon,11.99,38876.62,0.04,9804.91,6.743406567
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,Tanner Crab,0.04,1454,58.16,26.38,Offshore Crab,Crab,30.00,1744.74,0.00,175.87,0.120957965
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,Unknown Marine Invertebrates,0.15,1454,218.10,98.93,Marine Invertebrates,Scallop,11.19,2440.54,0.00,659.52,0.45359237
Tongass,Metlakatla_1987,Metlakatla,1987,Marine,Unknown Non-Salmon Fish,0.02,1454,29.08,13.19,Other Freshwater/Anadromous Fish,Pacific Cod,8.79,255.61,0.00,87.94,0.060478983
Tongass,Metlakatla_1987,Metlakatla,1987,Terrestrial,Upland Game Birds,0.01,1454,14.54,6.60,Birds/Eggs,Duck,16.00,232.64,0.00,43.97,0.030239491
Tongass,Naukati Bay_1998,Naukati Bay,1998,Nearshore,Abalone,0.45,142,63.90,28.98,Mollusc,Scallop,11.19,715.04,0.00,193.23,1.36077711
Tongass,Naukati Bay_1998,Naukati Bay,1998,Terrestrial,Beaver,0.08,142,11.36,5.15,Small Land Mammals,Venison,25.00,283.98,0.00,34.35,0.241915931
Tongass,Naukati Bay_1998,Naukati Bay,1998,Terrestrial,Berries,7.90,142,1121.80,508.84,Berries,Blueberries,8.96,10051.33,0.01,3392.27,23.88919815
Tongass,Naukati Bay_1998,Naukati Bay,1998,Terrestrial,Black Bear,5.23,142,742.66,336.86,Other Large Land Mammals,Bison,33.00,24506.29,0.02,2245.77,15.81525397
Tongass,Naukati Bay_1998,Naukati Bay,1998,Freshwater_Anadromous,Chinook Salmon,5.87,142,833.54,378.09,Salmon,Pacific Salmon,11.99,9994.14,0.01,2520.58,17.75058141
Tongass,Naukati Bay_1998,Naukati Bay,1998,Freshwater_Anadromous,Chum Salmon,1.82,142,258.44,117.23,Salmon,Pacific Salmon,11.99,3098.70,0.00,781.51,5.503587423
Tongass,Naukati Bay_1998,Naukati Bay,1998,Nearshore,Clam,8.16,142,1158.72,525.59,Mollusc,Scallop,11.19,12966.08,0.01,3503.91,24.67542493
Tongass,Naukati Bay_1998,Naukati Bay,1998,Nearshore,Cockle,0.79,142,112.18,50.88,Mollusc,Scallop,11.19,1255.29,0.00,339.23,2.388919815
Tongass,Naukati Bay_1998,Naukati Bay,1998,Freshwater_Anadromous,Coho Salmon,23.61,142,3352.62,1520.72,Salmon,Pacific Salmon,11.99,40197.91,0.04,10138.15,71.39543904
Tongass,Naukati Bay_1998,Naukati Bay,1998,Freshwater_Anadromous,Cutthroat Trout,4.12,142,585.04,265.37,Trout,Pacific Salmon,11.99,7014.63,0.01,1769.13,12.45867043
Tongass,Naukati Bay_1998,Naukati Bay,1998,Terrestrial,Deer,45.41,142,6448.22,2924.86,Deer,Venison,25.00,161192.60,0.16,19499.09,137.3175301
Tongass,Naukati Bay_1998,Naukati Bay,1998,Freshwater_Anadromous,Dolly Varden,2.92,142,414.64,188.08,Char,Pacific Salmon,11.99,4971.53,0.00,1253.85,8.829931469
Tongass,Naukati Bay_1998,Naukati Bay,1998,Terrestrial,Duck,1.29,142,183.18,83.09,Birds/Eggs,Duck,16.00,2930.88,0.00,553.93,3.900894382
Tongass,Naukati Bay_1998,Naukati Bay,1998,Nearshore,Dungeness Crab,15.36,142,2181.12,989.34,Nearshore Crab,Crab,30.00,65431.42,0.07,6595.60,46.44785869
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,Flounder,0.03,142,4.26,1.93,Non-Halibut Fish,Halibut,27.99,119.22,0.00,12.88,0.090718474
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,Gadiformes,0.07,142,9.94,4.51,Non-Halibut Fish,Pacific Cod,8.79,87.37,0.00,30.06,0.211676439
Tongass,Naukati Bay_1998,Naukati Bay,1998,Terrestrial,Geese,0.13,142,18.46,8.37,Birds/Eggs,Duck,16.00,295.36,0.00,55.82,0.393113387
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,Halibut,31.93,142,4534.06,2056.62,Halibut,Halibut,27.99,126893.23,0.13,13710.77,96.55469583
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,Herring,0.27,142,38.34,17.39,Non-Halibut Fish,Herring,9.32,357.33,0.00,115.94,0.816466266
Tongass,Naukati Bay_1998,Naukati Bay,1998,Nearshore,Herring Roe,0.69,142,97.98,44.44,Herring Roe,Herring,9.32,913.17,0.00,296.29,2.086524902
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,King Crab,1.11,142,157.62,71.50,Offshore Crab,Crab,30.00,4728.44,0.00,476.63,3.356583538
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,Lingcod,3.75,142,532.50,241.54,Non-Halibut Fish,Pacific Cod,8.79,4680.68,0.00,1610.25,11.33980925
Tongass,Naukati Bay_1998,Naukati Bay,1998,Nearshore,Mussel,0.04,142,5.68,2.58,Mollusc,Scallop,11.19,63.56,0.00,17.18,0.120957965
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,Octopus,0.35,142,49.70,22.54,Marine Invertebrates,Octopus,32.38,1609.24,0.00,150.29,1.058382197
Tongass,Naukati Bay_1998,Naukati Bay,1998,Freshwater_Anadromous,Pink Salmon,4.85,142,688.70,312.39,Salmon,Pacific Salmon,11.99,8257.51,0.01,2082.59,14.6661533
Tongass,Naukati Bay_1998,Naukati Bay,1998,Terrestrial,Plants/Greens,3.14,142,445.88,202.25,Plants/Greens,Spinach,14.40,6420.67,0.01,1348.32,9.495200279
Tongass,Naukati Bay_1998,Naukati Bay,1998,Freshwater_Anadromous,Rainbow Trout,2.06,142,292.52,132.68,Trout,Pacific Salmon,11.99,3507.31,0.00,884.57,6.229335215
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,Rock Greenling,0.14,142,19.88,9.02,Non-Halibut Fish,Pacific Cod,8.79,174.75,0.00,60.12,0.423352879
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,Rockfish,26.99,142,3832.58,1738.43,Non-Halibut Fish,Rockfish,8.79,33688.38,0.03,11589.53,81.61638711
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,Sablefish (black cod),0.10,142,14.20,6.44,Non-Halibut Fish,Pacific Cod,8.79,124.82,0.00,42.94,0.302394913
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,Scallop,0.37,142,52.54,23.83,Marine Invertebrates,Scallop,11.19,587.92,0.00,158.88,1.118861179
Tongass,Naukati Bay_1998,Naukati Bay,1998,Nearshore,Sea Cucumber,6.20,142,880.40,399.34,Nearshore Invertebrates,Scallop,11.19,9851.68,0.01,2662.28,18.74848463
Tongass,Naukati Bay_1998,Naukati Bay,1998,Nearshore,Sea Urchin,0.02,142,2.84,1.29,Nearshore Invertebrates,Scallop,11.19,31.78,0.00,8.59,0.060478983
Tongass,Naukati Bay_1998,Naukati Bay,1998,Terrestrial,Seabirds and Loon Eggs,0.03,142,4.26,1.93,Birds/Eggs,Eggs,4.99,21.27,0.00,12.88,0.090718474
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,Seal,1.48,142,210.16,95.33,Marine Mammals,Halibut,27.99,5881.68,0.01,635.51,4.475444717
Tongass,Naukati Bay_1998,Naukati Bay,1998,Nearshore,Seaweed/Kelp,1.08,142,153.36,69.56,Seaweed/Kelp,Seaweed,130.88,20071.76,0.02,463.75,3.265865064
Tongass,Naukati Bay_1998,Naukati Bay,1998,Marine,Shrimp,20.76,142,2947.92,1337.15,Marine Invertebrates,Shrimp,7.99,23553.88,0.02,8914.36,62.77718401
Tongass,Naukati Bay_1998,Naukati Bay,1998,Freshwater_Anadromous,Sockeye Salmon,12.43,142,1765.06,800.62,Salmon,Pacific Salmon,11.99,21163.07,0.02,5337.45,37.58768773
Tongass,Naukati Bay_1998,Naukati Bay,1998,Terrestrial,Upland Game Birds,0.54,142,76.68,34.78,Birds/Eggs,Duck,16.00,1226.88,0.00,231.88,1.632932532
Tongass,Pelican_1987,Pelican,1987,Nearshore,Abalone,0.46,98,45.08,20.45,Mollusc,Scallop,11.19,504.45,0.00,136.32,1.391016601
Tongass,Pelican_1987,Pelican,1987,Terrestrial,Berries,6.80,98,666.40,302.27,Berries,Blueberries,8.96,5970.94,0.01,2015.16,20.56285411
Tongass,Pelican_1987,Pelican,1987,Freshwater_Anadromous,Chinook Salmon,33.55,98,3287.90,1491.37,Salmon,Pacific Salmon,11.99,39421.92,0.04,9942.44,101.4534934
Tongass,Pelican_1987,Pelican,1987,Nearshore,Chiton,0.62,98,60.76,27.56,Mollusc,Scallop,11.19,679.90,0.00,183.74,1.874848463
Tongass,Pelican_1987,Pelican,1987,Freshwater_Anadromous,Chum Salmon,1.50,98,147.00,66.68,Salmon,Pacific Salmon,11.99,1762.53,0.00,444.52,4.5359237
Tongass,Pelican_1987,Pelican,1987,Nearshore,Clam,26.23,98,2570.54,1165.98,Mollusc,Scallop,11.19,28764.34,0.03,7773.18,79.31818577
Tongass,Pelican_1987,Pelican,1987,Freshwater_Anadromous,Coho Salmon,12.90,98,1264.20,573.43,Salmon,Pacific Salmon,11.99,15157.76,0.02,3822.88,39.00894382
Tongass,Pelican_1987,Pelican,1987,Terrestrial,Deer,105.47,98,10336.06,4688.36,Deer,Venison,25.00,258380.83,0.26,31255.72,318.9359151
Tongass,Pelican_1987,Pelican,1987,Freshwater_Anadromous,Dolly Varden,21.28,98,2085.44,945.94,Char,Pacific Salmon,11.99,25004.43,0.03,6306.26,64.34963756
Tongass,Pelican_1987,Pelican,1987,Terrestrial,Duck,0.68,98,66.64,30.23,Birds/Eggs,Duck,16.00,1066.24,0.00,201.52,2.056285411
Tongass,Pelican_1987,Pelican,1987,Nearshore,Dungeness Crab,4.62,98,452.76,205.37,Nearshore Crab,Crab,30.00,13582.35,0.01,1369.12,13.970645
Tongass,Pelican_1987,Pelican,1987,Marine,Flounder,0.85,98,83.30,37.78,Non-Halibut Fish,Halibut,27.99,2331.29,0.00,251.89,2.570356763
Tongass,Pelican_1987,Pelican,1987,Marine,Gadiformes,8.70,98,852.60,386.73,Non-Halibut Fish,Pacific Cod,8.79,7494.35,0.01,2578.22,26.30835746
Tongass,Pelican_1987,Pelican,1987,Terrestrial,Geese,0.49,98,48.02,21.78,Birds/Eggs,Duck,16.00,768.32,0.00,145.21,1.481735075
Tongass,Pelican_1987,Pelican,1987,Marine,Halibut,56.81,98,5567.38,2525.32,Halibut,Halibut,27.99,155812.41,0.16,16835.47,171.7905503
Tongass,Pelican_1987,Pelican,1987,Marine,Herring,1.47,98,144.06,65.34,Non-Halibut Fish,Herring,9.32,1342.64,0.00,435.63,4.445205226
Tongass,Pelican_1987,Pelican,1987,Nearshore,Herring Roe,4.90,98,480.20,217.82,Herring Roe,Herring,9.32,4475.46,0.00,1452.10,14.81735075
Tongass,Pelican_1987,Pelican,1987,Marine,King Crab,1.03,98,100.94,45.79,Offshore Crab,Crab,30.00,3028.10,0.00,305.24,3.114667607
Tongass,Pelican_1987,Pelican,1987,Terrestrial,Moose,5.46,98,535.08,242.71,Other Large Land Mammals,Venison,25.00,13375.93,0.01,1618.05,16.51076227
Tongass,Pelican_1987,Pelican,1987,Marine,Octopus,2.68,98,262.64,119.13,Marine Invertebrates,Octopus,32.38,8504.03,0.01,794.21,8.104183677
Tongass,Pelican_1987,Pelican,1987,Freshwater_Anadromous,Pink Salmon,7.55,98,739.90,335.61,Salmon,Pacific Salmon,11.99,8871.40,0.01,2237.42,22.83081596
Tongass,Pelican_1987,Pelican,1987,Terrestrial,Plants/Greens,0.66,98,64.68,29.34,Plants/Greens,Spinach,14.40,931.39,0.00,195.59,1.995806428
Tongass,Pelican_1987,Pelican,1987,Marine,Rockfish,19.26,98,1887.48,856.15,Non-Halibut Fish,Rockfish,8.79,16590.95,0.02,5707.64,58.24126031
Tongass,Pelican_1987,Pelican,1987,Marine,Scallop,0.10,98,9.80,4.45,Marine Invertebrates,Scallop,11.19,109.66,0.00,29.63,0.302394913
Tongass,Pelican_1987,Pelican,1987,Nearshore,Sea Cucumber,0.33,98,32.34,14.67,Nearshore Invertebrates,Scallop,11.19,361.88,0.00,97.79,0.997903214
Tongass,Pelican_1987,Pelican,1987,Terrestrial,Seabirds and Loon Eggs,0.05,98,4.90,2.22,Birds/Eggs,Eggs,4.99,24.47,0.00,14.82,0.151197457
Tongass,Pelican_1987,Pelican,1987,Terrestrial,Seabirds and Loons,0.15,98,14.70,6.67,Birds/Eggs,Duck,16.00,235.20,0.00,44.45,0.45359237
Tongass,Pelican_1987,Pelican,1987,Marine,Seal,7.51,98,735.98,333.83,Marine Mammals,Halibut,27.99,20597.63,0.02,2225.57,22.70985799
Tongass,Pelican_1987,Pelican,1987,Nearshore,Seaweed/Kelp,1.90,98,186.20,84.46,Seaweed/Kelp,Seaweed,130.88,24369.86,0.02,563.06,5.745503353
Tongass,Pelican_1987,Pelican,1987,Marine,Shrimp,1.78,98,174.44,79.12,Marine Invertebrates,Shrimp,7.99,1393.78,0.00,527.50,5.382629457
Tongass,Pelican_1987,Pelican,1987,Freshwater_Anadromous,Smelt,4.34,98,425.32,192.92,Other Freshwater/Anadromous Fish,Herring,9.32,3963.98,0.00,1286.15,13.12393924
Tongass,Pelican_1987,Pelican,1987,Freshwater_Anadromous,Sockeye Salmon,4.82,98,472.36,214.26,Salmon,Pacific Salmon,11.99,5663.60,0.01,1428.39,14.57543482
Tongass,Pelican_1987,Pelican,1987,Marine,Tanner Crab,8.15,98,798.70,362.28,Offshore Crab,Crab,30.00,23960.20,0.02,2415.23,24.64518544
Tongass,Pelican_1987,Pelican,1987,Marine,Unknown Marine Invertebrates,0.59,98,57.82,26.23,Marine Invertebrates,Scallop,11.19,647.01,0.00,174.84,1.784129989
Tongass,Pelican_1987,Pelican,1987,Marine,Unknown Non-Salmon Fish,1.39,98,136.22,61.79,Other Freshwater/Anadromous Fish,Pacific Cod,8.79,1197.37,0.00,411.92,4.203289295
Tongass,Pelican_1987,Pelican,1987,Terrestrial,Upland Game Birds,0.04,98,3.92,1.78,Birds/Eggs,Duck,16.00,62.72,0.00,11.85,0.120957965
Tongass,Petersburg_2000,Petersburg,2000,Terrestrial,Berries,3.67,3043,11165.78,5064.71,Berries,Blueberries,8.96,100045.35,0.10,33764.74,11.09587161
Tongass,Petersburg_2000,Petersburg,2000,Terrestrial,Black Bear,0.17,3043,513.06,232.72,Other Large Land Mammals,Bison,33.00,16930.09,0.02,1551.48,0.509851915
Tongass,Petersburg_2000,Petersburg,2000,Terrestrial,Caribou,0.76,3043,2299.94,1043.24,Other Large Land Mammals,Venison,25.00,57493.95,0.06,6954.91,2.285542969
Tongass,Petersburg_2000,Petersburg,2000,Freshwater_Anadromous,Chinook Salmon,36.07,3043,109769.77,49790.73,Salmon,Pacific Salmon,11.99,1316139.59,1.32,331938.21,109.0825542
Tongass,Petersburg_2000,Petersburg,2000,Nearshore,Chiton,0.20,3043,617.14,279.93,Mollusc,Scallop,11.19,6905.76,0.01,1866.19,0.613272693
Tongass,Petersburg_2000,Petersburg,2000,Freshwater_Anadromous,Chum Salmon,3.69,3043,11236.45,5096.77,Salmon,Pacific Salmon,11.99,134725.04,0.13,33978.46,11.16610424
Tongass,Petersburg_2000,Petersburg,2000,Nearshore,Clam,5.36,3043,16308.05,7397.21,Mollusc,Scallop,11.19,182487.05,0.18,49314.71,16.20595001
Tongass,Petersburg_2000,Petersburg,2000,Nearshore,Cockle,0.39,3043,1189.84,539.70,Mollusc,Scallop,11.19,13314.35,0.01,3598.03,1.182394865
Tongass,Petersburg_2000,Petersburg,2000,Freshwater_Anadromous,Coho Salmon,10.60,3043,32256.54,14631.32,Salmon,Pacific Salmon,11.99,386755.87,0.39,97542.13,32.05459261
Tongass,Petersburg_2000,Petersburg,2000,Freshwater_Anadromous,Cutthroat Trout,0.65,3043,1963.80,890.76,Trout,Pacific Salmon,11.99,23545.92,0.02,5938.42,1.951502096
Tongass,Petersburg_2000,Petersburg,2000,Terrestrial,Deer,13.72,3043,41752.79,18938.75,Deer,Venison,25.00,1043736.24,1.04,126258.31,41.49139438
Tongass,Petersburg_2000,Petersburg,2000,Freshwater_Anadromous,Dolly Varden,2.24,3043,6830.83,3098.41,Char,Pacific Salmon,11.99,81901.62,0.08,20656.07,6.788062434
Tongass,Petersburg_2000,Petersburg,2000,Terrestrial,Duck,0.37,3043,1129.09,512.15,Birds/Eggs,Duck,16.00,18065.51,0.02,3414.32,1.122025776
Tongass,Petersburg_2000,Petersburg,2000,Nearshore,Dungeness Crab,6.35,3043,19313.14,8760.29,Nearshore Crab,Crab,30.00,579374.95,0.58,58401.96,19.19223102
Tongass,Petersburg_2000,Petersburg,2000,Marine,Gadiformes,1.77,3043,5378.33,2439.57,Non-Halibut Fish,Pacific Cod,8.79,47275.48,0.05,16263.78,5.344654402
Tongass,Petersburg_2000,Petersburg,2000,Terrestrial,Geese,0.08,3043,232.12,105.29,Birds/Eggs,Duck,16.00,3713.88,0.00,701.91,0.230664034
Tongass,Petersburg_2000,Petersburg,2000,Terrestrial,Goat,0.30,3043,902.28,409.27,Other Large Land Mammals,Venison,25.00,22555.32,0.02,2728.46,0.896636056
Tongass,Petersburg_2000,Petersburg,2000,Marine,Halibut,19.01,3043,57843.53,26237.39,Halibut,Halibut,27.99,1618847.73,1.62,174915.91,57.48140237
Tongass,Petersburg_2000,Petersburg,2000,Marine,Herring,9.97,3043,30332.69,13758.68,Non-Halibut Fish,Herring,9.32,282700.71,0.28,91724.52,30.14279451
Tongass,Petersburg_2000,Petersburg,2000,Marine,King Crab,6.63,3043,20173.14,9150.38,Offshore Crab,Crab,30.00,605174.14,0.61,61002.56,20.04684877
Tongass,Petersburg_2000,Petersburg,2000,Nearshore,Limpet,0.00,3043,6.63,3.01,Mollusc,Scallop,11.19,74.24,0.00,20.06,0.006592913
Tongass,Petersburg_2000,Petersburg,2000,Marine,Lingcod,1.50,3043,4569.81,2072.83,Non-Halibut Fish,Pacific Cod,8.79,40168.61,0.04,13818.87,4.541198072
Tongass,Petersburg_2000,Petersburg,2000,Terrestrial,Moose,2.33,3043,7076.74,3209.96,Other Large Land Mammals,Venison,25.00,176904.44,0.18,21399.71,7.032439557
Tongass,Petersburg_2000,Petersburg,2000,Nearshore,Mussel,0.00,3043,13.27,6.02,Mollusc,Scallop,11.19,148.48,0.00,40.12,0.013185825
Tongass,Petersburg_2000,Petersburg,2000,Marine,Octopus,0.74,3043,2264.56,1027.19,Marine Invertebrates,Octopus,32.38,73324.24,0.07,6847.91,2.250380731
Tongass,Petersburg_2000,Petersburg,2000,Freshwater_Anadromous,Pink Salmon,4.08,3043,12419.38,5633.33,Salmon,Pacific Salmon,11.99,148908.34,0.15,37555.57,12.34162545
Tongass,Petersburg_2000,Petersburg,2000,Terrestrial,Plants/Greens,0.07,3043,217.61,98.71,Plants/Greens,Spinach,14.40,3133.58,0.00,658.04,0.216247527
Tongass,Petersburg_2000,Petersburg,2000,Freshwater_Anadromous,Rainbow Trout,0.77,3043,2330.90,1057.28,Trout,Pacific Salmon,11.99,27947.52,0.03,7048.53,2.316309807
Tongass,Petersburg_2000,Petersburg,2000,Marine,Rockfish,2.86,3043,8704.40,3948.25,Non-Halibut Fish,Rockfish,8.79,76511.64,0.08,26321.65,8.649901051
Tongass,Petersburg_2000,Petersburg,2000,Marine,Sablefish (black cod),0.86,3043,2618.40,1187.68,Non-Halibut Fish,Pacific Cod,8.79,23015.69,0.02,7917.89,2.602002693
Tongass,Petersburg_2000,Petersburg,2000,Marine,Scallop,0.01,3043,43.79,19.86,Marine Invertebrates,Scallop,11.19,489.98,0.00,132.41,0.04351322
Tongass,Petersburg_2000,Petersburg,2000,Marine,Sculpin,0.09,3043,265.38,120.37,Non-Halibut Fish,Rockfish,8.79,2332.67,0.00,802.49,0.263716487
Tongass,Petersburg_2000,Petersburg,2000,Nearshore,Seaweed/Kelp,0.12,3043,367.11,166.52,Seaweed/Kelp,Seaweed,130.88,48046.85,0.05,1110.11,0.364807823
Tongass,Petersburg_2000,Petersburg,2000,Marine,Shrimp,13.86,3043,42177.39,19131.34,Marine Invertebrates,Shrimp,7.99,336997.39,0.34,127542.30,41.91334112
Tongass,Petersburg_2000,Petersburg,2000,Marine,Skates,0.90,3043,2742.24,1243.86,Non-Halibut Fish,Halibut,27.99,76746.11,0.08,8292.39,2.725070468
Tongass,Petersburg_2000,Petersburg,2000,Freshwater_Anadromous,Smelt,0.06,3043,168.07,76.24,Other Freshwater/Anadromous Fish,Herring,9.32,1566.44,0.00,508.24,0.167020452
Tongass,Petersburg_2000,Petersburg,2000,Freshwater_Anadromous,Sockeye Salmon,5.73,3043,17446.76,7913.72,Salmon,Pacific Salmon,11.99,209186.66,0.21,52758.12,17.33753415
Tongass,Petersburg_2000,Petersburg,2000,Marine,Sole,1.57,3043,4776.80,2166.72,Non-Halibut Fish,Sole,6.50,31025.33,0.03,14444.81,4.746897071
Tongass,Petersburg_2000,Petersburg,2000,Marine,Tanner Crab,3.56,3043,10830.07,4912.44,Offshore Crab,Crab,30.00,324891.35,0.32,32749.59,10.76227035
Tongass,Petersburg_2000,Petersburg,2000,Terrestrial,Upland Game Birds,0.23,3043,689.98,312.97,Birds/Eggs,Duck,16.00,11039.72,0.01,2086.47,0.685662887
Tongass,Point Baker_1996,Point Baker,1996,Terrestrial,Berries,10.50,12,126.00,57.15,Berries,Blueberries,8.96,1128.96,0.00,381.02,31.7514659
Tongass,Point Baker_1996,Point Baker,1996,Terrestrial,Black Bear,1.45,12,17.40,7.89,Other Large Land Mammals,Bison,33.00,574.17,0.00,52.62,4.384726243
Tongass,Point Baker_1996,Point Baker,1996,Freshwater_Anadromous,Brook Trout,0.70,12,8.40,3.81,Char,Pacific Salmon,11.99,100.72,0.00,25.40,2.116764393
Tongass,Point Baker_1996,Point Baker,1996,Freshwater_Anadromous,Chinook Salmon,19.65,12,235.80,106.96,Salmon,Pacific Salmon,11.99,2827.24,0.00,713.05,59.42060047
Tongass,Point Baker_1996,Point Baker,1996,Freshwater_Anadromous,Chum Salmon,15.92,12,191.04,86.65,Salmon,Pacific Salmon,11.99,2290.57,0.00,577.70,48.1412702
Tongass,Point Baker_1996,Point Baker,1996,Nearshore,Clam,13.68,12,164.16,74.46,Mollusc,Scallop,11.19,1836.95,0.00,496.41,41.36762414
Tongass,Point Baker_1996,Point Baker,1996,Nearshore,Cockle,2.02,12,24.24,11.00,Mollusc,Scallop,11.19,271.25,0.00,73.30,6.108377249
Tongass,Point Baker_1996,Point Baker,1996,Freshwater_Anadromous,Coho Salmon,13.06,12,156.72,71.09,Salmon,Pacific Salmon,11.99,1879.07,0.00,473.91,39.49277568
Tongass,Point Baker_1996,Point Baker,1996,Freshwater_Anadromous,Cutthroat Trout,0.38,12,4.56,2.07,Trout,Pacific Salmon,11.99,54.67,0.00,13.79,1.149100671
Tongass,Point Baker_1996,Point Baker,1996,Terrestrial,Deer,46.00,12,552.00,250.38,Deer,Venison,25.00,13798.90,0.01,1669.22,139.1016601
Tongass,Point Baker_1996,Point Baker,1996,Freshwater_Anadromous,Dolly Varden,5.60,12,67.20,30.48,Char,Pacific Salmon,11.99,805.73,0.00,203.21,16.93411515
